,X,Y
GLOB_1,-0.9,-0.3305
GLOB_1,-0.085,0.0414
GLOB_1,-1.282,0.2695
GLOB_1,-0.1873,0.0957
GLOB_1,-0.4825,-0.1015
GLOB_1,-0.0943,-0.3727
GLOB_1,-0.7936,-0.1065
GLOB_1,-0.5727,0.1011
GLOB_1,-0.7569,0.1851
GLOB_1,-0.7259,-0.0103
GLOB_1,-0.5484,0.1328
GLOB_1,-0.456,-0.1514
GLOB_1,-0.4593,0.1436
GLOB_1,-0.5518,-0.4337
GLOB_1,-0.3732,-0.1286
GLOB_1,-0.6841,-0.489
GLOB_1,-0.9488,-0.2359
GLOB_1,-0.7395,-0.017
GLOB_1,0.0514,-0.0302
GLOB_1,-0.6332,-0.4099
GLOB_1,-0.7853,-0.2649
GLOB_1,-0.7723,-0.3405
GLOB_1,-0.4338,-0.8699
GLOB_1,-0.5985,0.0898
GLOB_1,-0.3934,-0.6116
GLOB_2,0.5835,0.3871
GLOB_2,0.3841,0.6877
GLOB_2,0.7908,0.3731
GLOB_2,0.3897,0.4011
GLOB_2,0.0282,0.6284
GLOB_2,-0.0229,-0.0698
GLOB_2,0.5196,0.3089
GLOB_2,0.5093,0.3346
GLOB_2,0.7314,0.3221
GLOB_2,0.5901,0.4842
GLOB_2,0.7026,0.0719
GLOB_2,0.5903,0.2855
GLOB_2,0.8211,-0.1776
GLOB_2,0.1319,0.3802
GLOB_2,0.7947,0.4565
GLOB_2,0.2182,0.1067
GLOB_2,0.2636,0.464
GLOB_2,0.3972,0.3339
GLOB_3,0.5113,-0.0592
GLOB_3,0.676,-0.2323
GLOB_3,0.2817,-0.0347
GLOB_3,0.5526,-0.279
GLOB_3,0.7434,-0.0024
GLOB_3,0.847,-0.2746
GLOB_3,0.5101,-0.3141
GLOB_3,0.659,-0.216
GLOB_3,0.5132,-0.1043
GLOB_3,0.4022,-0.0496
GLOB_3,0.7584,-0.0897
GLOB_3,0.9955,-0.4452
GLOB_3,-0.0114,-0.3385
GLOB_3,0.6775,0.0247
GLOB_3,0.6693,-0.2185
GLOB_3,0.9263,-0.1026
GLOB_3,0.6886,-0.3095
GLOB_3,0.929,-0.1213
GLOB_3,0.6094,-0.3567
GLOB_3,0.8814,-0.1317
GLOB_1,-0.9134,-0.3158
GLOB_1,-0.2131,0.4351
GLOB_1,-1.1631,0.4382
GLOB_1,-0.188,0.0229
GLOB_1,-0.2265,0.198
GLOB_1,-0.4314,0.1485
GLOB_1,-0.9544,-0.015
GLOB_1,-0.9373,0.416
GLOB_1,-0.8934,-0.2952
GLOB_1,-0.5218,-0.5013
GLOB_1,-0.2039,-0.2604
GLOB_1,-1.3659,0.0096
GLOB_1,-0.6883,-0.1065
GLOB_1,-0.2802,-0.6875
GLOB_1,-0.8003,-0.541
GLOB_1,-0.7002,-0.1832
GLOB_1,-0.489,-0.4005
GLOB_1,-1.0854,-0.324
GLOB_1,-0.0337,-0.3147
GLOB_1,-0.3658,-0.4543
GLOB_1,-0.0106,-0.4024
GLOB_1,-1.0956,-0.4951
GLOB_1,-0.7353,-0.7028
GLOB_1,-1.1076,0.0317
GLOB_1,-0.5122,-0.179
GLOB_1,-0.6894,-0.4259
GLOB_1,-0.3239,-0.3869
GLOB_2,0.3241,-0.1303
GLOB_2,0.1947,0.3924
GLOB_2,0.3302,0.6311
GLOB_2,0.1164,0.13
GLOB_2,0.1964,0.0511
GLOB_2,0.4225,0.7236
GLOB_2,0.5594,0.1193
GLOB_2,0.0117,0.5752
GLOB_2,0.2127,0.8644
GLOB_2,0.3712,0.2341
GLOB_2,0.2563,0.2588
GLOB_2,0.7478,0.2308
GLOB_2,-0.0143,0.6288
GLOB_2,0.0821,-0.2112
GLOB_2,1.006,-0.0609
GLOB_2,-0.0981,0.3491
GLOB_2,0.4756,-0.187
GLOB_2,1.0775,-0.0526
GLOB_3,0.4989,-0.3356
GLOB_3,1.0645,-0.1017
GLOB_3,0.9454,-0.2732
GLOB_3,0.6338,0.0976
GLOB_3,0.8417,0.3772
GLOB_3,0.1826,0.2977
GLOB_3,0.3961,-0.2509
GLOB_3,0.6083,0.2393
GLOB_3,0.7292,-0.197
GLOB_3,0.8579,-0.3065
GLOB_3,0.8585,-0.0231
GLOB_3,0.3101,-0.5871
GLOB_3,0.4079,-0.6157
GLOB_3,0.9955,-0.3352
GLOB_3,0.3143,-0.5723
GLOB_3,1.2797,-0.2834
GLOB_3,0.5966,-0.0208
GLOB_3,0.6597,-0.7385
GLOB_3,0.7127,-0.1786
GLOB_3,0.389,0.0918
GLOB_1,-0.629,0.1939
GLOB_1,-0.6971,0.5318
GLOB_1,-0.5828,-0.013
GLOB_1,-0.0947,-0.044
GLOB_1,-0.942,0.4343
GLOB_1,-0.5339,-0.0414
GLOB_1,-0.6685,0.3812
GLOB_1,-0.7163,0.0759
GLOB_1,-1.1689,-0.0966
GLOB_1,-0.7427,0.1627
GLOB_1,-0.4341,-0.0847
GLOB_1,-0.832,-0.1736
GLOB_1,-0.4302,-0.5339
GLOB_1,-0.4625,0.1775
GLOB_1,-0.9707,-0.2459
GLOB_1,-0.1159,-0.0736
GLOB_1,-0.362,-0.3283
GLOB_1,-1.0867,0.1833
GLOB_1,-0.3298,-0.1661
GLOB_1,0.1611,0.0548
GLOB_1,-0.5676,-0.2558
GLOB_1,-0.3143,-0.2972
GLOB_1,-0.7769,-0.3844
GLOB_1,-0.6736,-0.558
GLOB_1,-0.295,-0.1734
GLOB_1,-1.009,0.2802
GLOB_1,-0.045,0.1689
GLOB_2,0.6351,0.5031
GLOB_2,0.2121,-0.123
GLOB_2,0.2287,0.6517
GLOB_2,-0.2129,0.6052
GLOB_2,0.7666,0.8806
GLOB_2,0.0816,0.4465
GLOB_2,0.1016,0.5259
GLOB_2,0.2153,0.9051
GLOB_2,-0.1418,0.6208
GLOB_2,0.1166,-0.1605
GLOB_2,0.9168,0.495
GLOB_2,0.738,0.6432
GLOB_2,0.3257,-0.1668
GLOB_2,-0.0565,0.1521
GLOB_2,0.4291,-0.1461
GLOB_2,-0.0102,0.9445
GLOB_2,0.6131,0.0958
GLOB_2,0.7367,-0.1323
GLOB_3,0.2356,-0.0546
GLOB_3,0.1591,-0.119
GLOB_3,1.1455,-0.2276
GLOB_3,0.5983,-0.0993
GLOB_3,0.5129,-0.5483
GLOB_3,0.9544,0.1025
GLOB_3,0.4048,-0.127
GLOB_3,0.596,-0.2136
GLOB_3,0.6854,0.2579
GLOB_3,0.3917,-0.0152
GLOB_3,0.7451,-0.4169
GLOB_3,0.3809,-0.6239
GLOB_3,0.6301,-0.155
GLOB_3,0.8303,0.0756
GLOB_3,0.1799,-0.2245
GLOB_3,0.53,-0.2127
GLOB_3,1.1453,0.0208
GLOB_3,0.0988,-0.0772
GLOB_3,0.434,0.0666
GLOB_3,0.3427,-0.5241
GLOB_1,-1.1373,-0.5596
GLOB_1,-0.3301,0.0419
GLOB_1,-0.806,0.5917
GLOB_1,-0.3132,0.3096
GLOB_1,-0.3529,-0.2214
GLOB_1,-0.7326,0.5345
GLOB_1,-0.9221,-0.2483
GLOB_1,-0.6299,-0.1594
GLOB_1,-0.1858,-0.0022
GLOB_1,-0.4176,-0.2872
GLOB_1,-0.567,-0.0084
GLOB_1,-0.4058,0.2138
GLOB_1,-1.6103,0.1075
GLOB_1,0.0209,-0.1513
GLOB_1,-1.0154,-0.3726
GLOB_1,-0.8131,-0.1141
GLOB_1,-0.4573,-0.7219
GLOB_1,-0.4221,-0.6997
GLOB_1,0.0911,-0.5858
GLOB_1,0.0625,-0.4776
GLOB_1,-0.734,-0.3841
GLOB_1,-0.1155,0.0967
GLOB_1,-1.1277,-0.2702
GLOB_1,-0.8787,0.1736
GLOB_1,-0.2852,-0.2582
GLOB_1,-0.8295,0.1558
GLOB_1,-0.4758,-1.0576
GLOB_2,0.205,0.2732
GLOB_2,0.1339,0.4723
GLOB_2,0.1938,0.7375
GLOB_2,0.093,0.0132
GLOB_2,-0.0576,0.3623
GLOB_2,0.4841,0.5755
GLOB_2,0.4984,0.3223
GLOB_2,0.2004,0.2339
GLOB_2,0.7231,0.3094
GLOB_2,0.149,0.7901
GLOB_2,-0.3706,0.2287
GLOB_2,0.0286,-0.0782
GLOB_2,0.5798,0.5675
GLOB_2,0.6775,-0.2932
GLOB_2,1.0471,-0.5564
GLOB_2,-0.2762,0.3105
GLOB_2,1.0732,-0.1835
GLOB_2,0.9457,0.0914
GLOB_3,0.377,-0.2858
GLOB_3,0.5756,-0.803
GLOB_3,0.4121,-0.1498
GLOB_3,-0.2178,0.4698
GLOB_3,0.637,-0.344
GLOB_3,0.4648,0.1509
GLOB_3,0.1063,-0.2285
GLOB_3,0.6875,-0.6618
GLOB_3,0.4042,-0.1728
GLOB_3,0.5475,0.5858
GLOB_3,0.63,-0.0378
GLOB_3,0.2863,-0.5834
GLOB_3,0.9884,-0.4109
GLOB_3,0.1787,-0.2545
GLOB_3,0.5218,-0.3585
GLOB_3,0.592,-0.3568
GLOB_3,0.2401,-0.2927
GLOB_3,0.5499,-0.421
GLOB_3,0.3385,0.1536
GLOB_3,0.2825,-0.0945
GLOB_1,-0.6712,-0.0046
GLOB_1,-0.7136,-0.0017
GLOB_1,-0.7762,0.2889
GLOB_1,-0.9686,0.5762
GLOB_1,-1.5627,0.1208
GLOB_1,-0.3998,-0.1712
GLOB_1,-0.0619,-0.6268
GLOB_1,-0.2442,0.3795
GLOB_1,-0.7923,0.1089
GLOB_1,-1.1108,-0.157
GLOB_1,-0.6822,-0.0979
GLOB_1,-0.9172,-0.2318
GLOB_1,-1.3764,-0.4401
GLOB_1,-0.7002,0.0297
GLOB_1,-0.0967,-0.4188
GLOB_1,-0.6624,-0.2581
GLOB_1,-0.3912,-0.2462
GLOB_1,-1.1171,-0.2494
GLOB_1,-1.0749,-0.1642
GLOB_1,-0.5641,-0.2866
GLOB_1,0.1443,-0.5262
GLOB_1,-0.5811,-0.5715
GLOB_1,-1.1776,-0.0329
GLOB_1,-0.6103,-0.092
GLOB_1,-0.8585,0.061
GLOB_1,-0.3741,0.1475
GLOB_1,-0.1912,-0.5462
GLOB_2,0.4047,0.2225
GLOB_2,0.1803,0.203
GLOB_2,0.4539,0.9776
GLOB_2,0.5454,0.6919
GLOB_2,-0.1344,0.2773
GLOB_2,0.547,0.5277
GLOB_2,-0.2191,0.3028
GLOB_2,1.1002,0.7119
GLOB_2,-0.053,0.0826
GLOB_2,0.4805,0.3312
GLOB_2,0.2243,-0.0249
GLOB_2,0.0641,0.0331
GLOB_2,0.3783,0.5841
GLOB_2,-0.3289,0.6272
GLOB_2,0.6521,0.5842
GLOB_2,0.8373,0.3846
GLOB_2,0.593,-0.0894
GLOB_2,0.4371,0.1126
GLOB_3,0.1347,0.0348
GLOB_3,0.5873,-0.3343
GLOB_3,0.5658,-0.1514
GLOB_3,0.4054,0.1608
GLOB_3,0.7382,0.0474
GLOB_3,-0.012,-0.3071
GLOB_3,0.8191,0.4038
GLOB_3,0.4558,-0.5451
GLOB_3,0.6636,0.021
GLOB_3,0.4348,0.0798
GLOB_3,0.7024,0.0573
GLOB_3,0.1224,0.0438
GLOB_3,0.2199,0.0747
GLOB_3,0.6206,-0.1277
GLOB_3,0.6561,-0.1356
GLOB_3,0.1814,-0.288
GLOB_3,0.3722,-0.4315
GLOB_3,0.2444,-0.1795
GLOB_3,0.7614,0.2688
GLOB_3,0.7082,-0.361
GLOB_1,-0.7582,-0.1969
GLOB_1,-0.2666,-0.0715
GLOB_1,-1.3107,0.2491
GLOB_1,0.2018,0.2182
GLOB_1,-0.8164,-0.0123
GLOB_1,-0.7565,0.0204
GLOB_1,-1.0056,-0.4667
GLOB_1,-0.8045,-0.4605
GLOB_1,-0.5861,0.0734
GLOB_1,-0.2567,0.4816
GLOB_1,-0.9164,0.2924
GLOB_1,-1.2623,0.1239
GLOB_1,-0.359,-0.2748
GLOB_1,-0.208,-0.4668
GLOB_1,-0.6159,0.1582
GLOB_1,-0.705,-0.2798
GLOB_1,-0.4053,-0.6603
GLOB_1,-1.023,-0.0394
GLOB_1,-0.7662,-0.7977
GLOB_1,-0.2556,-0.1475
GLOB_1,0.0254,-0.4146
GLOB_1,-0.9218,-0.025
GLOB_1,-1.0194,-0.4684
GLOB_1,-0.4759,0.5137
GLOB_1,-0.2833,-0.9523
GLOB_1,-0.328,-0.5249
GLOB_1,-1.0335,-0.468
GLOB_2,0.1653,0.3889
GLOB_2,0.0269,0.4485
GLOB_2,0.3843,-0.0989
GLOB_2,0.2259,0.1627
GLOB_2,0.6748,0.3607
GLOB_2,0.6576,0.0574
GLOB_2,0.4421,0.1656
GLOB_2,0.1774,0.9422
GLOB_2,0.0623,0.0478
GLOB_2,0.3475,0.2601
GLOB_2,0.3568,-0.3856
GLOB_2,0.5657,0.0721
GLOB_2,0.8899,0.1379
GLOB_2,0.6517,-0.7047
GLOB_2,1.1799,-0.0291
GLOB_2,0.2989,0.308
GLOB_2,0.36,-0.2889
GLOB_2,0.8561,0.1385
GLOB_3,0.5205,-0.5061
GLOB_3,0.4035,-0.1982
GLOB_3,0.6416,-0.3037
GLOB_3,-0.1324,-0.0136
GLOB_3,0.3554,-0.1461
GLOB_3,0.6144,-0.6813
GLOB_3,0.8434,0.4681
GLOB_3,1.2479,-0.3242
GLOB_3,0.005,-0.6515
GLOB_3,1.2186,0.3403
GLOB_3,-0.0929,-0.7189
GLOB_3,0.5962,-0.0578
GLOB_3,0.366,-0.2315
GLOB_3,0.1003,0.0541
GLOB_3,0.4204,-0.6182
GLOB_3,0.7163,-0.4571
GLOB_3,0.4196,-0.3502
GLOB_3,0.0985,0.2764
GLOB_3,0.4001,-0.3998
GLOB_3,0.8305,-0.089
GLOB_1,-0.5236,-0.3865
GLOB_1,-1.0971,0.0477
GLOB_1,-1.0913,-0.0194
GLOB_1,-0.386,-0.0401
GLOB_1,-0.952,-0.4267
GLOB_1,-0.6079,-0.4429
GLOB_1,-0.7156,-0.0845
GLOB_1,-0.4603,0.4257
GLOB_1,-0.4779,0.2277
GLOB_1,-0.8003,-0.0868
GLOB_1,-0.6937,0.4985
GLOB_1,-1.2921,-0.1669
GLOB_1,-0.3255,-0.292
GLOB_1,0.1459,0.2632
GLOB_1,-0.5849,0.0405
GLOB_1,-0.6076,-0.493
GLOB_1,-0.2641,-0.0684
GLOB_1,-0.7706,0.1904
GLOB_1,0.0355,-0.301
GLOB_1,-0.228,0.3174
GLOB_1,-0.0924,0.0641
GLOB_1,-0.6553,-0.1923
GLOB_1,-0.2872,-0.4993
GLOB_1,-0.3962,-0.589
GLOB_1,-0.8245,-0.0056
GLOB_1,-0.7874,-0.2443
GLOB_1,-0.6654,-0.3108
GLOB_2,0.2578,0.1981
GLOB_2,0.9243,0.5619
GLOB_2,0.1349,0.9672
GLOB_2,0.8636,0.851
GLOB_2,0.5389,0.8272
GLOB_2,0.1507,-0.08
GLOB_2,-0.1225,-0.1952
GLOB_2,0.1828,0.4539
GLOB_2,-0.1026,0.2771
GLOB_2,0.7239,0.3339
GLOB_2,0.3318,0.5743
GLOB_2,0.4943,0.4087
GLOB_2,0.4262,0.1558
GLOB_2,0.5086,0.2918
GLOB_2,-0.0774,0.1335
GLOB_2,-0.1387,-0.0932
GLOB_2,1.0547,0.1941
GLOB_2,0.6421,0.2683
GLOB_3,-0.0263,0.2029
GLOB_3,0.1068,0.0612
GLOB_3,0.9598,-0.0352
GLOB_3,0.5416,0.4388
GLOB_3,0.3595,0.1992
GLOB_3,0.4546,-0.2493
GLOB_3,0.4163,-0.3096
GLOB_3,0.5699,0.0277
GLOB_3,1.1159,-0.5401
GLOB_3,0.4622,-0.0005
GLOB_3,1.1033,-0.439
GLOB_3,0.5355,-0.1724
GLOB_3,0.8477,0.1883
GLOB_3,0.6042,-0.684
GLOB_3,0.8117,0.0887
GLOB_3,0.806,0.5192
GLOB_3,0.7343,-0.1882
GLOB_3,-0.1459,-0.3571
GLOB_3,0.6353,0.2519
GLOB_3,0.5886,-0.7921
GLOB_1,-0.529,-0.0366
GLOB_1,0.0104,-0.0093
GLOB_1,-0.6815,0.3193
GLOB_1,-0.1503,-0.3781
GLOB_1,-0.4264,-0.5406
GLOB_1,-0.2335,0.3778
GLOB_1,-1.0023,-0.6534
GLOB_1,-1.3685,-0.1542
GLOB_1,-0.1403,0.4188
GLOB_1,-0.6784,-0.2706
GLOB_1,-0.653,-0.3343
GLOB_1,-0.8171,0.2216
GLOB_1,-1.3237,-0.0529
GLOB_1,0.2373,-0.4493
GLOB_1,-0.5023,0.3434
GLOB_1,-0.2694,-0.0169
GLOB_1,-0.5909,-0.5723
GLOB_1,-1.0625,-0.1911
GLOB_1,0.1543,-0.3863
GLOB_1,-0.1174,-0.605
GLOB_1,-0.3974,-0.5417
GLOB_1,-1.2996,-0.0009
GLOB_1,-1.194,0.2011
GLOB_1,-1.1567,0.3749
GLOB_1,-0.6292,-0.1813
GLOB_1,-0.167,-0.3889
GLOB_1,-1.4741,-0.7323
GLOB_2,-0.0744,0.2365
GLOB_2,-0.0268,0.4096
GLOB_2,-0.5671,0.4633
GLOB_2,0.3279,-0.234
GLOB_2,-0.2472,0.1348
GLOB_2,0.6464,0.433
GLOB_2,-0.1597,0.7005
GLOB_2,0.3688,0.9512
GLOB_2,0.52,-0.1544
GLOB_2,0.5859,0.6682
GLOB_2,0.3485,0.5521
GLOB_2,0.5847,-0.7643
GLOB_2,1.0178,-0.0563
GLOB_2,0.7935,0.1178
GLOB_2,0.5201,-0.3412
GLOB_2,0.307,0.056
GLOB_2,0.5815,0.4662
GLOB_2,0.3538,0.0484
GLOB_3,0.1523,-0.6396
GLOB_3,0.8472,-0.3743
GLOB_3,0.2221,-0.145
GLOB_3,0.3657,0.3032
GLOB_3,0.7477,0.1395
GLOB_3,1.1823,-0.6438
GLOB_3,-0.2036,-0.403
GLOB_3,0.5841,0.3163
GLOB_3,-0.1301,0.5723
GLOB_3,1.1639,0.3802
GLOB_3,0.5247,0.2693
GLOB_3,0.4878,-0.1676
GLOB_3,0.7842,-0.6087
GLOB_3,1.2597,-0.3104
GLOB_3,0.0008,-0.5874
GLOB_3,0.8641,-0.6071
GLOB_3,0.4825,-0.2642
GLOB_3,0.3378,-0.2969
GLOB_3,0.4949,-0.1899
GLOB_3,0.7104,-0.8909
